region,Resource,technology,cluster,R_ID,Zone,voltage_level,CapRes,THERM,VRE,MUST_RUN,STOR,FLEX,HEAT,NACC,TRADER,HYDRO,LDS,ESR_1,CES,MGA,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Externality_cost_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Flexible_Demand_Energy_Eff,Max_DSM_delay,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Num_VRE_Bins,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,regional_cost_multiplier,lcoe,ids,wacc_real,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,Resource_Type,LDS.1,ESR_2,Reg_Max,Rsv_Max,CapRes_1
WECC_N,WECC_N_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,22,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,3197.3,8,3197.296,0,399.66,0,0.0,0,0,0,0,0,0,0.0,0,11095,0.0,0,0,3.53,0,0,0,0,87,2.0,10.34,0,0,rockies_naturalgas,0.376,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[2336, 2336, 2336, 56102, 56177, 56237, 56237, 57028]",2774.692,natural_gas_fired_combined_cycle,0,0,0.25,0.5,0.8
WECC_N,WECC_N_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,23,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1375.7,38,1375.714,0,36.2,0,0.0,0,0,0,0,0,0,0.0,0,13065,0.0,0,0,0.0,0,0,0,0,113,3.5,10.34,0,0,rockies_naturalgas,0.481,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[2336, 2336, 3648, 3648, 3648, 3665, 3665, 3665, 4251, 4251, 4251, 7953, 7953, 7953, 8010, 8010, 8010, 55622, 55622, 55622, 55622, 55622, 55733, 56163, 56253, 56253, 56509, 56509, 56908, 56908, 56908, 58139, 58191, 58191, 58191, 58597, 59496, 63423]",1184.157,natural_gas_fired_combustion_turbine,0,0,0.25,0.5,0.8
WECC_N,WECC_N_onshore_wind_turbine_1,Onshore Wind Turbine,1,24,3,trans,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,3893.9,57,2510.223,0,44.04,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[56301, 56308, 56377, 56434, 56435, 56437, 56439, 56440, 56441, 56442, 56443, 56591, 56636, 56637, 56751, 56934, 56935, 57049, 57050, 57079, 57107, 57124, 57125, 57126, 57136, 57192, 57211, 57427, 57428, 57429, 57430, 57431, 57444, 57748, 57748, 57748, 57748, 57749, 57760, 57761, 57766, 57890, 57963, 57965, 57995, 58019, 58106, 58175, 58218, 58966, 59003, 59817, 59965, 60486, 61155, 61858, 62939]",0.0,onshore_wind_turbine,0,1,0.0,0.0,0.8
WECC_N,WECC_N_solar_photovoltaic_1,Solar Photovoltaic,1,25,3,trans,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1185.7,72,2949.408,0,40.96,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[50765, 56500, 58006, 58006, 58319, 58598, 58599, 58600, 58601, 58602, 58603, 58604, 58660, 59386, 59387, 59388, 59389, 59472, 59620, 59695, 59702, 59786, 59787, 59817, 59826, 59932, 59941, 59945, 59946, 59958, 60009, 60010, 60011, 60012, 60068, 60068, 60432, 60445, 60449, 60748, 60785, 60821, 60886, 61084, 61119, 61120, 61121, 61289, 61290, 61291, 61335, 61336, 61337, 61809, 62151, 62399, 62469, 62470, 62636, 62656, 62666, 62805, 62812, 62888, 62934, 62980, 63061, 63906, 64032, 64098, 64098, 64098]",0.0,solar_photovoltaic,0,1,0.0,0.0,0.8
WECC_NMAZ,WECC_NMAZ_biomass_1,Biomass,1,26,4,trans,0.9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,21.6,12,43.296,0,1.8,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.356,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[10339, 10339, 56358, 56616, 57403, 57403, 57829, 57829, 60696, 60696, 60792, 60792]",0.0,biomass,0,1,0.0,0.0,0.8
WECC_NMAZ,WECC_NMAZ_conventional_hydroelectric_1,Conventional Hydroelectric,1,27,4,trans,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3963.2,57,3963.21,-1,69.53,0,0.0,0,0,0,0,0,0,0.0,0,44560,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.012,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.5,0,0,0,"[100, 143, 145, 145, 145, 148, 149, 150, 152, 152, 152, 152, 152, 153, 153, 153, 153, 153, 153, 153, 153, 154, 154, 154, 154, 154, 154, 154, 154, 154, 447, 447, 447, 447, 584, 584, 2465, 6402, 6402, 6402, 7179, 7179, 7179, 7593, 7789, 7789, 7789, 8902, 8902, 8902, 8902, 8902, 8902, 8902, 8902, 8902, 8902]",0.0,conventional_hydroelectric,0,0,0.0,0.0,0.8
WECC_NMAZ,WECC_NMAZ_geothermal_1,Geothermal,1,28,4,trans,0.9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.5,5,13.8,0,0.3,0,0.0,0,0,0,0,0,0,0.0,0,198040,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.377,0,1.0,1.0,0.0,1.58,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[58629, 58629, 58629, 58629, 58629]",0.0,geothermal,0,1,0.0,0.0,0.8
WECC_NMAZ,WECC_NMAZ_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,29,4,trans,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3352.6,216.3,6,216.3,-1,36.05,0,0.0,0,0,0,0,0,0,0.0,0,44560,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.601,0,0.866,0.866,0.0,0.0063,0,16,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[145, 148, 7164, 7164, 7164, 7164]",0.0,hydroelectric_pumped_storage,0,0,0.0,0.0,0.8
WECC_NMAZ,WECC_NMAZ_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,30,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,16746.2,50,16746.2,0,334.92,0,0.0,0,0,0,0,0,0,0.0,0,10550,0.0,0,0,3.49,0,0,0,0,87,2.0,10.34,0,0,rockies_naturalgas,0.416,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[117, 117, 117, 117, 117, 147, 2322, 2322, 2322, 3456, 7082, 8068, 8068, 8068, 8068, 8068, 8068, 10761, 10761, 10761, 54271, 54667, 54694, 55077, 55124, 55129, 55177, 55210, 55282, 55306, 55322, 55322, 55343, 55372, 55372, 55372, 55455, 55455, 55481, 55514, 55687, 55841, 55977, 56229, 58199, 58557, 59233, 59338, 59784, 60768]",2635.413,natural_gas_fired_combined_cycle,0,0,0.25,0.5,0.8
WECC_NMAZ,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,31,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,5514.0,108,5514.048,0,51.06,0,0.0,0,0,0,0,0,0,0.0,0,12031,0.0,0,0,0.0,0,0,0,0,113,3.5,10.34,0,0,rockies_naturalgas,0.41,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[9, 116, 116, 116, 116, 116, 116, 116, 117, 117, 118, 118, 118, 120, 120, 120, 120, 120, 124, 126, 126, 141, 141, 141, 147, 147, 147, 160, 160, 160, 160, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2444, 2465, 6088, 6088, 6088, 6088, 6515, 6515, 6515, 6515, 7082, 7082, 7967, 7967, 7975, 7975, 7975, 7975, 50906, 50906, 54628, 54628, 54628, 54628, 54628, 54854, 54854, 54854, 54975, 55039, 55522, 55522, 55522, 55522, 55522, 55522, 55522, 55522, 55522, 55522, 55802, 56482, 56482, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 57348, 57348, 58199, 58284, 58562, 58562, 58562, 58562]",1593.982,natural_gas_fired_combustion_turbine,0,0,0.25,0.5,0.8
WECC_NMAZ,WECC_NMAZ_nuclear_1,Nuclear,1,32,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,4003.0,3,4002.999,0,1334.33,0,0.0,0,0,0,0,0,0,0.0,0,183051,0.0,0,0,0.0,0,0,0,0,235,0.0,10.34,0,0,rockies_uranium,0.5,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[6008, 6008, 6008]",0.0,nuclear,0,0,0.25,0.5,0.8
WECC_NMAZ,WECC_NMAZ_onshore_wind_turbine_1,Onshore Wind Turbine,1,33,4,trans,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1235.1,19,2489.494,0,131.03,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[56097, 56336, 56945, 57098, 57357, 57379, 57775, 57947, 58098, 58155, 58833, 59047, 60145, 60152, 61044, 61044, 61044, 61925, 63114]",0.0,onshore_wind_turbine,0,1,0.0,0.0,0.8
WECC_NMAZ,WECC_NMAZ_solar_photovoltaic_1,Solar Photovoltaic,1,34,4,trans,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,6266.4,257,7293.403,0,28.38,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[141, 8223, 8223, 8223, 56228, 56568, 56568, 56568, 56944, 57205, 57205, 57205, 57205, 57205, 57243, 57318, 57324, 57338, 57369, 57373, 57373, 57373, 57392, 57442, 57524, 57556, 57560, 57561, 57562, 57563, 57563, 57567, 57571, 57571, 57575, 57575, 57576, 57577, 57591, 57657, 57673, 57680, 57680, 57680, 57680, 57680, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57765, 57765, 57765, 57765, 57765, 57775, 57790, 57795, 57859, 57883, 57930, 57939, 57939, 57985, 57986, 57997, 57997, 58010, 58010, 58017, 58017, 58017, 58017, 58017, 58037, 58042, 58147, 58171, 58213, 58240, 58256, 58262, 58292, 58293, 58383, 58477, 58486, 58489, 58490, 58501, 58516, 58517, 58520, 58521, 58539, 58540, 58543, 58544, 58588, 58589, 58632, 58644, 58644, 58644, 58644, 58644, 58644, 58644, 58644, 58689, 58708, 58709, 58794, 58832, 58833, 58842, 58899, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58972, 58972, 59010, 59020, 59044, 59168, 59251, 59393, 59404, 59407, 59430, 59444, 59454, 59455, 59558, 59560, 59618, 59619, 59634, 59653, 59747, 59779, 59814, 59814, 59819, 59819, 59827, 59919, 60062, 60195, 60196, 60197, 60198, 60230, 60258, 60261, 60285, 60300, 60301, 60307, 60308, 60341, 60350, 60352, 60381, 60413, 60467, 60572, 60603, 60654, 60684, 60685, 60685, 60685, 60685, 60822, 60822, 60827, 60885, 60964, 60996, 61104, 61165, 61193, 61199, 61268, 61268, 61272, 61556, 61557, 61558, 61611, 61662, 61678, 61825, 61852, 61862, 61887, 61930, 61931, 61932, 62075, 62149, 62191, 62406, 62440, 62467, 62597, 62643, 62643, 62643, 62643, 62643, 62643, 62643, 62643, 62643, 62643, 62643, 62756, 62899, 62965, 62994, 62995, 63080, 63081, 63082, 63123, 63124, 63125, 63184, 63349, 63352, 63391, 63440, 63476, 63477, 63504, 63531, 63554, 63579, 63860]",0.0,solar_photovoltaic,0,1,0.0,0.0,0.8
WECC_PNW,WECC_PNW_biomass_1,Biomass,1,35,5,trans,0.9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,219.8,107,789.66,0,2.05,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.251,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[550, 7413, 7413, 7413, 7413, 7725, 7725, 7725, 7725, 7725, 7832, 7832, 7832, 7832, 7832, 7832, 10869, 50185, 50187, 50187, 50191, 50191, 50191, 50191, 50231, 50329, 50329, 50396, 50396, 50544, 50630, 50637, 50637, 50637, 50886, 50921, 50993, 54562, 55090, 55882, 56192, 56193, 56193, 56406, 56461, 56461, 56469, 56781, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57019, 57019, 57019, 57019, 57019, 57019, 57099, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57457, 57902, 57902, 57911, 57969, 58109, 58109, 58352, 58382, 58382, 58382, 58591, 58687, 58687, 58687, 58688, 58688, 58688, 59704, 60263, 60263, 61761]",0.0,biomass,0,1,0.0,0.0,0.8
WECC_PNW,WECC_PNW_conventional_hydroelectric_1,Conventional Hydroelectric,1,36,5,trans,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,30588.9,515,30588.94,-1,59.4,0,0.0,0,0,0,0,0,0,0.0,0,44560,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.285,0,1.0,1.0,1.928619589,1.0,0,0,0,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.5,0,0,0,"[294, 294, 295, 295, 296, 296, 296, 297, 622, 833, 833, 833, 833, 835, 835, 835, 835, 835, 835, 840, 840, 840, 851, 851, 851, 917, 3013, 3013, 3013, 3014, 3014, 3014, 3014, 3020, 3021, 3024, 3025, 3026, 3028, 3028, 3029, 3032, 3033, 3033, 3034, 3035, 3036, 3037, 3040, 3040, 3040, 3041, 3045, 3045, 3045, 3047, 3047, 3048, 3048, 3048, 3049, 3049, 3049, 3049, 3049, 3050, 3050, 3050, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3067, 3067, 3067, 3068, 3068, 3071, 3074, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3076, 3076, 3077, 3077, 3078, 3080, 3080, 3081, 3081, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3083, 3083, 3083, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3847, 3847, 3847, 3847, 3850, 3850, 3850, 3852, 3852, 3854, 3854, 3854, 3854, 3855, 3855, 3860, 3860, 3860, 3860, 3860, 3861, 3861, 3866, 3866, 3866, 3866, 3867, 3867, 3867, 3867, 3868, 3868, 3868, 3868, 3869, 3869, 3869, 3869, 3878, 3878, 3878, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3891, 3891, 3891, 3891, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3913, 3913, 3914, 3914, 3915, 3915, 3915, 3915, 3915, 3916, 3916, 3916, 3916, 3916, 3917, 3917, 3917, 3917, 3918, 3918, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3925, 3925, 3925, 3925, 3925, 3925, 3926, 3926, 3926, 3926, 3926, 3926, 3927, 3927, 3927, 3927, 3927, 3927, 3929, 4213, 4214, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6174, 6174, 6175, 6175, 6175, 6175, 6175, 6175, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6202, 6202, 6202, 6202, 6265, 6265, 6403, 6406, 6406, 6407, 6421, 6424, 6424, 6430, 6430, 6431, 6431, 6431, 6431, 6432, 6432, 6432, 6432, 6433, 6433, 6433, 6433, 6433, 6433, 6484, 6484, 6484, 6505, 6505, 6506, 6506, 6506, 6506, 6507, 6508, 6508, 6552, 6552, 7113, 7127, 7259, 7427, 7427, 7431, 7508, 7511, 7588, 7588, 7588, 7588, 7867, 7867, 9095, 9096, 9842, 9842, 10323, 10324, 10737, 50091, 50091, 50179, 50179, 50228, 50360, 50361, 50362, 50380, 50380, 50380, 50380, 50380, 50382, 50421, 50421, 50423, 50544, 50700, 50700, 50700, 50700, 50700, 50700, 50700, 50700, 50827, 50827, 50917, 50917, 50917, 50938, 50938, 50961, 50980, 50980, 52155, 52187, 54249, 54249, 54249, 54251, 54267, 54387, 54674, 54674, 54674, 54721, 54860, 56694, 56695, 56695, 56696, 56697, 56698, 57437, 57496, 57496, 57763, 58455, 58455, 58455, 58470, 58696, 59357, 59357, 60418, 60517, 60868]",0.0,conventional_hydroelectric,0,0,0.0,0.0,0.8
WECC_PNW,WECC_PNW_geothermal_1,Geothermal,1,37,5,trans,0.9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,20.1,4,30.8,0,5.03,0,0.0,0,0,0,0,0,0,0.0,0,198040,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.081,0,1.0,1.0,0.0,1.58,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[58022, 58022, 58022, 59382]",0.0,geothermal,0,1,0.0,0.0,0.8
WECC_PNW,WECC_PNW_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,38,5,trans,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4867.0,314.0,6,313.998,-1,52.33,0,0.0,0,0,0,0,0,0,0.0,0,44560,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,0.866,0.866,0.0,0.0063,0,16,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[6163, 6163, 6163, 6163, 6163, 6163]",0.0,hydroelectric_pumped_storage,0,0,0.0,0.0,0.8
WECC_PNW,WECC_PNW_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,39,5,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,6930.8,21,6930.798,0,330.04,0,0.0,0,0,0,0,0,0,0.0,0,12942,0.0,0,0,3.94,0,0,0,0,87,2.0,10.34,0,0,pacific_naturalgas,0.463,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[7350, 7605, 7870, 7931, 7999, 8073, 54476, 54537, 54761, 54761, 54950, 55103, 55179, 55328, 55482, 55662, 55700, 55818, 56227, 57653, 58503]",2771.367,natural_gas_fired_combined_cycle,0,0,0.25,0.5,0.8
WECC_PNW,WECC_PNW_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,40,5,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,2015.0,25,2015.0,0,80.6,0,0.0,0,0,0,0,0,0,0.0,0,11773,0.0,0,0,0.0,0,0,0,0,113,3.5,10.34,0,0,pacific_naturalgas,0.262,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[99, 99, 550, 607, 607, 607, 607, 6120, 6120, 6210, 7456, 7456, 8073, 54268, 54268, 54268, 55544, 55544, 55544, 55544, 56223, 59721, 59721, 59721, 59721]",1350.524,natural_gas_fired_combustion_turbine,0,0,0.25,0.5,0.8
WECC_PNW,WECC_PNW_nuclear_1,Nuclear,1,41,5,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1163.0,1,1163.0,0,1163.0,0,0.0,0,0,0,0,0,0,0.0,0,260615,0.0,0,0,0.0,0,0,0,0,235,0.0,10.34,0,0,pacific_uranium,0.5,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,nuclear,0,0,0.25,0.5,0.8
WECC_PNW,WECC_PNW_onshore_wind_turbine_1,Onshore Wind Turbine,1,42,5,trans,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,5254.0,76,7677.52,0,101.02,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[7936, 55125, 55560, 55739, 55739, 55871, 55989, 56195, 56255, 56255, 56322, 56322, 56359, 56360, 56361, 56466, 56466, 56468, 56468, 56485, 56485, 56485, 56487, 56623, 56666, 56702, 56789, 56790, 56854, 56855, 56858, 56933, 56952, 56967, 56968, 56969, 56970, 56971, 56972, 56973, 56974, 56975, 57096, 57137, 57152, 57159, 57188, 57195, 57319, 57320, 57333, 57526, 57530, 57549, 57550, 57578, 57635, 57756, 57803, 58099, 58324, 58441, 58571, 59076, 59490, 59491, 59492, 59493, 59494, 61045, 62745, 62935, 62936, 63205, 63710, 64057]",0.0,onshore_wind_turbine,0,1,0.0,0.0,0.8
WECC_PNW,WECC_PNW_solar_photovoltaic_1,Solar Photovoltaic,1,43,5,trans,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,209.9,113,1239.836,0,10.97,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,10.34,0,0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,"[56322, 57372, 57652, 57882, 58131, 58150, 58961, 59374, 59790, 60057, 60112, 60330, 60331, 60332, 60333, 60334, 60335, 60548, 60616, 60976, 61048, 61200, 61201, 61281, 61338, 61345, 61423, 61424, 61430, 61496, 61497, 61553, 61559, 61560, 61580, 61631, 61827, 61828, 61829, 61830, 61831, 61832, 61835, 61844, 61854, 61855, 61856, 61860, 61933, 62067, 62068, 62069, 62070, 62071, 62169, 62170, 62171, 62241, 62268, 62272, 62560, 62745, 63049, 63050, 63206, 63207, 63208, 63235, 63301, 63330, 63331, 63344, 63442, 63443, 63456, 63462, 63464, 63465, 63466, 63467, 63488, 63636, 63642, 63663, 63664, 63665, 63694, 63778, 63779, 63795, 63796, 63908, 63925, 63926, 63956, 63957, 63958, 63959, 63960, 63961, 63962, 63963, 63964, 63969, 64006, 64007, 64008, 64009, 64022, 64033, 64034, 64048, 64198]",0.0,solar_photovoltaic,0,1,0.0,0.0,0.8
